mask_filename,mask_id,area_mu2,perimeter_mu,circularity,solidity,convexity,aspect_ratio,eccentricity,orientation_deg,radial_mean_mu,radial_std_mu,radial_min_mu,radial_max_mu,radial_cv,n_radial_peaks,asymmetry_index,hu1,hu2,hu3,hu4,hu5,hu6,hu7,efd_a1,efd_b1,efd_c1,efd_d1,efd_a2,efd_b2,efd_c2,efd_d2,efd_a3,efd_b3,efd_c3,efd_d3,efd_a4,efd_b4,efd_c4,efd_d4,efd_a5,efd_b5,efd_c5,efd_d5,efd_a6,efd_b6,efd_c6,efd_d6,efd_a7,efd_b7,efd_c7,efd_d7,efd_a8,efd_b8,efd_c8,efd_d8,efd_a9,efd_b9,efd_c9,efd_d9,efd_a10,efd_b10,efd_c10,efd_d10,efd_power_h1,efd_power_h2,efd_power_h3,efd_power_h4,efd_power_h5,efd_power_h6,efd_power_h7,efd_power_h8,efd_power_h9,efd_power_h10,efd_deviation,shape_class,ID,area_mu2_morph,eccentricity_morph,min_mu,max_mu,confidence
140025_A_1_mask.png,140025_A_1.tiff,1392.0,140.8707228828879,0.881470155885281,0.9907009732455929,0.9521105180121731,1.16344732394987,0.5111111377741792,24.352688459535376,379.41875648498535,21.88712751865387,340.0,416.5,0.05768593972895878,3,0.00914775284743528,0.7924870727433645,3.227318944415274,4.94240960372198,7.102299587930752,13.345732369234417,8.838615864000626,13.221998843765768,-0.19008723900316843,-0.891655058511282,-0.9750383773821325,0.12254240757303046,0.008317544945007522,-0.005222363912998081,0.006007295906699444,0.01269247854113445,0.0032979110165431602,-0.026179002092955785,-0.00818266938062997,-0.009312716241725577,-0.009848900504045112,0.003816734724829997,0.0044936055166875126,-0.000982354960640652,0.0036055793287965063,0.000600696189952906,0.004410478647353574,0.00012882640736224638,0.002387970106084545,-0.004330270022232693,0.003558043877763176,-0.0035837126874861736,-0.001986153467241732,-0.000337654744511292,0.0025398485974078983,-0.0012556703343880075,0.001484379133314903,0.00269899903708553,0.002710222847318974,-0.000883434674356986,-0.0012238224692045815,0.0018400538614435768,3.3025688003226504e-06,-0.00024094808021116347,0.0006005730556505307,0.0030682088962727043,-0.0012032268046696817,0.0012413379945128268,126.88970820984119,1.6220833831333734,2.7596139538824547,1.090541867771517,0.5423751617847158,0.6690519288569583,0.3290882050252954,0.39727428469262227,0.21042567127698522,0.3381781891453193,0.0627208680502405,Circular,140025_A_1.tiff,1406.4498269896194,0.5111111377741792,39.262058380459735,45.67933675553681,0.94140625
140025_A_2_mask.png,140025_A_2.tiff,1617.4117647058824,151.62330742443308,0.8840941768243082,0.9921044588582845,0.9494120524204992,1.0853206446011692,0.3886470908673026,-88.25150759714835,409.3576316833496,14.838295996189117,378.25,433.5,0.03624775708994618,2,0.011131914990678974,0.7959234951670167,3.762545872175903,4.788550419295037,7.782812318858014,-15.173481593615666,10.124987426493547,-14.069836826907535,0.1345476356873457,-0.9908296000155028,-0.9331590219013748,-0.12248869029811146,0.013604737811954976,0.0025649527595826066,-0.0015250984565049188,0.013819781123839732,0.00396746422583103,0.004552665241325574,0.01490286462231,0.012635512809696128,-0.004605950411328471,-0.0059909053815718856,-0.001711686184676388,0.009347178587097412,-0.008827437302701522,-0.0012982318903427745,0.0030732713832293725,0.00014139348081216755,-0.0012449102696541576,0.00264908373337614,0.00036652093122855586,0.002610679407930766,0.004332892195501659,0.001203939027074751,0.003968990194790469,-0.0015630320949250656,0.00016657248058085574,-0.00021134939532021672,-0.0013117270427726248,0.0017368204246535606,0.0009551448529278156,0.0008114519023363317,-0.0024653993051997505,-0.0004298692365877456,-0.0006221268275435369,-0.00019390523114758387,-0.000586578598171316,-0.0006838868091604943,136.50705448401598,1.9504974157001926,2.032956743195343,1.2069320628679145,0.9382137579252738,0.39159408142653646,0.6161711596620023,0.218011873853952,0.27823432670167453,0.11053724419826985,0.05672343231486367,Circular,140025_A_2.tiff,1632.8858131487889,0.3886470908673026,43.80594687679005,47.54349850170789,0.94921875
140025_A_3_mask.png,140025_A_3.tiff,1924.8719723183392,165.0379409790039,0.8880637020712805,0.9910354165182043,0.9503585255868364,1.0244412418540996,0.21713366776797657,1.12220155371893,446.7576446533203,7.667896330356598,433.5,463.25,0.017163436198835542,2,0.005232172292837579,0.7976788360712015,4.825638390046176,5.310309656486778,9.473481254439575,-16.94070615866993,13.828388060941096,-17.131848447369894,-0.18829244912712623,-0.963413993124546,-0.9817930313467832,0.18960430053400257,-0.0014978493085132305,0.009460365367065928,-0.007364719752226761,0.002313981264222251,-0.00044340751814575497,-0.007878064341385427,0.003821552065795482,0.0039655116700151975,-0.004506618586170863,-0.0009125026887463041,-0.005267922487658454,-0.0003820427974523393,-0.0014555632468415288,0.0022826756624569557,0.005035524811948464,-0.0006544981014070778,0.0017625112797785961,-0.004919558282990591,0.0013065001923386907,-0.002297045682814371,-0.0031901698292575798,0.00074079643846033,0.0006594392812654425,-0.005898920294823431,0.0004593011143016476,0.00012949341081680966,0.002864861415251879,-0.0026678999905048626,0.00014746103518869315,-0.00043631046495807836,-0.0017735835445921882,-0.0023828864731472404,-0.0005529457144092031,0.0025886164359975763,-0.0009153512595822454,-0.0027318706594185115,148.81072100414357,1.3064438804871965,1.0218855690865156,0.7436900200234018,0.6111205857362476,0.6218929506252675,0.7199478854013208,0.4188177305737113,0.3192308144062741,0.4155034550133712,0.041519407000098575,Circular,140025_A_3.tiff,1941.59169550173,0.2171336677679765,49.14394834294291,50.34508747008226,0.95703125
140025_A_4_mask.png,140025_A_4.tiff,1799.4186851211073,159.8280267715454,0.8851894199489032,0.9923365798552775,0.9502057070790981,1.0745367258887069,0.36595227911124256,-14.744475735734738,432.10696029663086,13.616447746753693,403.75,454.75,0.03151175287107836,5,0.0038249691476613733,0.7964850684544597,3.8759301846679524,6.285692020465068,8.839511578952726,16.408814722321278,-10.855799807256405,17.160751646293367,0.003989780633800974,-0.9487212685705689,-0.9967826979583144,0.021530883583305172,0.002113540859079458,0.0006888010163203275,0.003117376692772711,0.0011868924568995676,-0.01168401501507836,-0.011799616843650333,-0.0012718690453460259,-0.0018784653360873604,0.002588437912729152,-0.008397770599554126,0.007193872534372839,0.006435817592003389,0.008238306740167805,0.006900072221474791,-0.000717186775225473,-0.00135504277589803,-0.004281810056631926,0.004349599713548144,0.006178173078693484,0.001537563432796436,-0.0019381866795433731,-0.0035086517473269575,-0.000905948521744075,0.0039233191741495374,0.002823942473073431,0.0029963841255272287,-0.0019162444439404175,0.00029211567304384035,-0.001128162928910084,-0.00041412401300072456,-0.0016602958435101738,0.001143019306157849,-0.0009460345257245311,-0.0014167011638266333,-0.0019417195525342878,0.0023860485320054067,143.95881315910805,0.4192933812289076,1.753091084264334,1.365403364581382,1.1354390155367642,0.9225432561978162,0.594296265590216,0.4760217549924448,0.24547318527548706,0.36782392396025193,0.050565749132546196,Circular,140025_A_4.tiff,1815.6401384083044,0.3659522791112425,46.4119091111346,49.871300858548096,0.91015625
140025_A_5_mask.png,140025_A_5.tiff,1836.7612456747404,161.63943484250237,0.8834214193960669,0.9933529948949773,0.9475885963184525,1.0629236452676107,0.3389584348753542,-35.29576460800254,436.28611183166504,12.271329045295715,412.25,463.25,0.02812679274562488,2,0.005195436821064811,0.7968450374171733,4.020082707165591,4.9950712164778786,7.857841248071143,-14.363332869827062,-9.974708644092903,14.5420842451542,0.06827053425376997,-0.9663914529355379,-0.9860856976115108,-0.027620511744453416,-0.0005653146743888013,0.012547996949784396,-0.005511992052971579,0.013431275664573276,-0.009250108380244738,0.0017329493017402679,-0.00609874022673936,0.005923610580430615,-0.00024987247910260746,-0.007547890781861451,-0.002764174673303063,0.00528184883427749,0.0017834753967974864,0.0016188561364597377,-0.005675473081467856,-0.0009144206380197032,0.001965737798396508,0.005425905240017994,-0.0016956100433820837,0.007030216222759603,-0.0012519513806066905,-0.0022637727411422308,-0.002982738101711106,0.0003794333401653428,-0.005136341168939597,-0.0017091208922828064,-0.003004792811490366,0.0009830357140888715,2.6905247170125768e-05,-0.00212197963412698,-0.002188281047822601,-0.002461423024396079,0.0006796141622038181,0.0005239393229813213,-0.0011590113907944096,-0.0008806181367500854,145.3989794353202,2.01883741509484,1.333717322072046,1.011790098138433,0.6554495333393116,0.9729653680050909,0.41711288964556287,0.6592313741190879,0.412017275048399,0.17769220086984755,0.05267446515836328,Circular,140025_A_5.tiff,1852.955017301038,0.3389584348753542,47.14037100867058,50.106614991828735,0.95703125
140025_B_1_mask.png,140025_B_1.tiff,1463.5294117647059,145.0114238402423,0.8745947882084347,0.9925283472253474,0.948402871442282,1.193482193553406,0.5458478625166047,-28.669529898512216,388.67428970336914,26.19990825653076,344.25,437.75,0.06740839039417174,4,0.012210248222671116,0.7905096564287354,3.090336943338616,4.64222140222583,6.651144324124523,12.652055912509514,8.54616982902035,-12.345112280154964,0.12390091366608032,-0.9001698573827389,-0.972039356164474,-0.025517885189616,0.01627373975412977,-0.0042181222783021265,0.004877287121552027,0.014143921184249538,-0.01808065803604408,-0.02214788682805307,-0.013019699253943801,0.010990340360887986,-0.009925743958213341,0.0022748389564980695,0.0011121135978927367,0.006812763937113709,0.0016762984833791508,0.006712981313231711,0.0013812086248823569,0.0010901468694844388,0.0004749124694713969,0.0031187719152613873,-0.0006665271575255673,0.0016139209095091718,-0.001745487265531649,-0.004274330369217228,0.001172910781359628,-0.00047911137560515933,0.0006833574625888816,-0.004287532892598664,0.0011365551019426451,-0.00020552676421098845,0.000656883341479495,-0.0005474491284659659,0.0012371838621821883,-0.0021192285744943825,-0.0019086444094979897,0.0028807269627122295,0.0013441586437506344,0.0008470423683568548,130.1822106309046,2.2013881819021432,3.25567035323343,1.2033913672512377,0.698361110063354,0.35270750352983254,0.468324522368303,0.4394650622962459,0.2541958291538655,0.3720421979128019,0.07102004246891523,Circular,140025_B_1.tiff,1478.1453287197232,0.5458478625166047,39.74797168402117,47.43849643477233,0.9375
140025_B_2_mask.png,140025_B_2.tiff,1608.249134948097,150.6250390445485,0.8907766934596572,0.9927548614196338,0.9512384758480228,1.061661312446535,0.33583739392357165,61.73155532182774,408.36598014831543,10.478380560874939,391.0,433.5,0.025659288653423984,3,0.0004047101367855705,0.7970622871175368,4.038121493542168,5.801818233602516,9.119317565667307,17.045583180073773,11.407461652642903,16.606932868708515,-0.19865681305625615,-0.9705590810488486,-0.9518525457178132,0.15795886781930157,0.0019168442169415843,-0.00656134379930285,0.0019316957401711223,-0.002596307013932813,0.00043532512481069734,-0.005691838032609668,0.004856661973926961,-0.013332011148783289,0.0063163823903178255,0.005244592547271144,-1.0901181537119883e-05,0.005274579234753871,0.003597722370315263,-0.00048529539650640866,0.0005403516541390958,-0.0023688753068603677,-0.006566947489846399,0.0012424022359216942,-0.002755237707516129,0.0029940413947033197,-0.002515559256614115,-0.000798211118959628,3.778207313579668e-05,-0.002369302730862436,-0.00047275713966380485,-0.002413614371640199,-0.0011501634114345362,-0.0022465994000803943,-0.0015703154207645307,-0.0014074123884123368,0.0008600805416756748,-0.000926595375542179,0.00040839980754028295,1.674674104119464e-05,-0.0008160862803532981,-0.0016601078345365808,136.06895331210384,0.744143305015429,1.5048636289061783,0.9601511464462377,0.42981991030429445,0.7698883818789544,0.3489882411335301,0.34674672301409803,0.24191665540837595,0.18640401638050583,0.0406626337147797,Circular,140025_B_2.tiff,1623.6401384083044,0.3358373939235716,44.14319586593393,46.86512325863686,0.921875
140025_B_3_mask.png,140025_B_3.tiff,1918.4498269896194,164.144061088562,0.8947670061587624,0.9932782021698909,0.9533728693311625,1.0501294203699811,0.3052770488800999,-65.3795743415186,446.1083354949951,10.586207628250122,429.25,476.0,0.023730127383730096,2,0.004234132234386374,0.797189323915156,4.214422630998002,5.050768479488811,7.974974982296275,14.522043969073907,10.092851054022427,14.906102519328979,-0.14768826433066062,-0.9821891433088852,-0.9527850106873168,0.17279564523619131,-0.006574649156227227,-0.006736683015692305,0.010122906552633818,-0.006335874847894109,-0.007216083635699269,-0.0008799750666822763,0.009640404396009123,-0.004641217498591131,0.004793229935182393,0.0067115962269378,-0.0013087394430556262,-0.005058007489954679,0.0014620164129998153,0.002018132019324927,-0.002579631349560408,-0.004245236894382046,0.00038192792072155244,-0.004351719327453562,-0.0024288179329191354,0.0026495744354349993,-0.0032571837890485386,-0.003520250350453078,0.001251122900235055,-0.0028682178653973546,0.0002510371878714979,0.0023767644216789027,0.0011322924163241033,0.0018033546645368258,-0.0007121513118967692,-0.0004058742292255979,0.0015495117933521131,-0.0008059122001052933,-0.0005720553626360541,0.00031213328314059325,-0.0009822417564271315,0.0016531081576635419,148.60758200413764,1.6290621050341074,1.385796968531805,1.045934723563747,0.5953972988015077,0.6060568172364391,0.6134977607792286,0.3429266960079664,0.20669494687743145,0.21751361861104054,0.044700821087674036,Circular,140025_B_3.tiff,1935.2249134948097,0.3052770488800999,48.46455822392736,50.894058436204745,0.96484375
140025_B_4_mask.png,140025_B_4.tiff,1875.4325259515572,163.0414042192347,0.8865750262646273,0.9935474409737468,0.9514177401435138,1.1284150055195903,0.4633052171642967,8.506769441392013,440.6423683166504,21.91975712776184,399.5,476.0,0.04974500570945761,3,0.007876748264733913,0.7939942490535591,3.423223612586282,4.564900985210188,7.123070112234931,13.047668559037602,8.926953387087254,13.221291495342234,0.029492482457548503,-0.9153068572369832,-0.9964748169916873,-0.058496998306382206,0.011619905052225609,-0.011924616442386751,0.0092534998659152,0.01743906875533258,0.011891022608683691,-0.017400503027204032,-0.010115164898034327,-0.0012284953550759637,-0.008159567679198731,0.0122907303262087,0.0006836826905898279,0.006529231282887633,-0.0032179119710386713,0.0014403743342727416,9.032535889347e-05,0.0032926156233641884,0.000492789183473438,-0.004605668261488503,-0.004167960717543376,0.0016572346317769134,0.00048597607341972906,-0.0009981718086860506,0.002505192431797716,0.00014366934229203429,-0.0016436381450261497,-0.0015734551853917532,0.0014263514917563656,-0.0005774432539893189,0.0008468010332520829,-0.0009871997498860834,-0.000833861056561748,8.920537561865278e-05,0.001197670924256478,0.0014102314411997777,0.0007512699548576304,0.0004180138115295751,147.1224451311088,2.804841389414004,2.542414008825185,1.7537149963344296,0.5240096957686019,0.7002669020152087,0.2980087969360913,0.2983267996172048,0.16807432247975182,0.22157632388195744,0.0632890054741026,Circular,140025_B_4.tiff,1891.98615916955,0.4633052171642967,46.25537253416069,52.19525645347219,0.96484375
140025_B_5_mask.png,140025_B_5.tiff,2008.80276816609,170.70459046083337,0.8662769567972349,0.9905136289805194,0.9463525605654306,1.0992012761198908,0.41515325410138615,17.967317957271174,456.2020854949951,19.39200711250305,416.5,505.75,0.04250749334353433,3,0.004399236446925346,0.7950099646301273,3.6368408354355917,5.255496453418314,8.17466477223135,14.923679081325348,-11.192460921371511,-15.309552900406759,0.09165402456763454,-0.9251595288572222,-0.9845407145570659,-0.13963689988834302,0.0017944555389372444,-0.004015395959827419,0.003420283993066757,0.011704956077372264,0.015375419639189538,0.004784867596031812,-0.009722018929482263,2.793102405558686e-05,-0.0001344827190239501,0.016829514575210373,-0.01007931622103366,0.008098502516547732,-0.007163801055975591,0.004411509468924465,-0.009992569357042867,0.004361284871664739,0.004162202272860138,-0.00543351408634563,-0.0125351823165619,0.0061971369149117364,0.0023081671030288327,-0.0022712525170618227,-0.003817806705361223,0.0012245509984181696,-0.00015798919265938593,-0.0016834294648365349,-0.004554148858507921,0.00511777475577935,-0.0015208317473172166,0.0015261496773651408,-0.0031215310366044147,-0.00020843620749096432,-0.0015926383973775724,0.0014136717595176406,-0.004064068307784511,0.0028756205753823548,152.2706331460968,1.450035156869337,2.104027421740471,2.3739702473962874,1.5404328381411403,1.7414561875041303,0.5764843877217997,0.78928997506499,0.42490045136330895,0.605689545812814,0.07622143529455841,Circular,140025_B_5.tiff,2025.7993079584776,0.4151532541013861,48.50792470794367,53.31997274092513,0.9296875
